Date,rstar_filtered,g_filtered,z_filtered,output_gap_filtered,rstar_smoothed,g_smoothed,z_smoothed,output_gap_smoothed
1975-04-01,2.8612975831337204,2.856856257146349,-0.16087209485046988,-1.3126110131865971,2.8565412824625196,3.2014364277247926,-0.5301478705746449,-2.324272684464745
1975-07-01,2.972865733159863,2.99139109535984,-0.19162370895815614,-0.9995459232030726,2.8652091830303816,3.2115274980541457,-0.5321549651842582,-1.743018373125551
1975-10-01,3.0003004704510343,3.0006117155204652,-0.1739431476399424,-0.4088177476204464,2.872680500974486,3.221445990350116,-0.5351760780697477,-1.148366127448412
1976-01-01,3.166011383057339,3.1895511272936012,-0.20810472067535746,0.1472238245983135,2.870129137749661,3.2216094198280567,-0.5379003277012604,-0.32534964155684065
1976-04-01,2.8993991950242535,3.0772662483162607,-0.3559346088665859,0.23760418349547763,2.8779326267976058,3.2295708192014954,-0.5385189283963823,-0.0843574777794629
1976-07-01,2.825576990401383,2.964925206202382,-0.310915100602984,0.6159785215596685,2.893639590749885,3.243708723166439,-0.5377679653161189,-0.07530595331547829
1976-10-01,2.795374366305774,2.91989051988007,-0.29347708365466124,0.8342759878395327,2.9128034159308536,3.260904313271276,-0.5367947616898356,-0.0010102501081519222
1977-01-01,2.853941848308396,2.9507231856703378,-0.2675264151195264,1.2054953152801318,2.9297473513000813,3.2770276482854848,-0.5369071462058078,0.37426158206608307
1977-04-01,2.9775606146841263,3.10643757905174,-0.3086325336328395,1.6081330475066125,2.937829117716845,3.2857124929193873,-0.5380127773155834,1.10745982815547
1977-07-01,3.1013781176402215,3.1913853913019667,-0.2746783907080847,2.317796903010617,2.9424037094939797,3.2896437954858917,-0.5375969749006189,1.688102666594773
1977-10-01,2.7981498013981287,2.975513454670644,-0.34954323238510526,2.31277576256025,2.962182352951738,3.3065506193754297,-0.5357034771803009,1.5320933244429398
1978-01-01,2.7078147700898367,2.9047058452032726,-0.3649733363742363,2.1680409163274135,2.983491520705589,3.328652526359952,-0.537775154348963,1.6036600181610083
1978-04-01,3.3836565397504965,3.4801833814217566,-0.2979093993294152,2.830477250168201,2.967900851473642,3.3191309312770914,-0.5432932566208184,2.933543088241322
1978-07-01,3.3001367560465233,3.395750760998057,-0.2921108266621313,3.347958351924717,2.9566442734630733,3.3137870502819604,-0.5488967272810108,3.3569306300024664
1978-10-01,3.4082602633943626,3.4647599397538418,-0.2569897488263203,3.604645555223442,2.940853752973265,3.3039260605736813,-0.5542556469450073,3.580249110787122
1979-01-01,3.1206266142059835,3.3797551321172814,-0.45469974453039635,2.8677161567870826,2.9324430549500944,3.30019365141016,-0.5587179580755552,3.2338731185298
1979-04-01,3.2619949518184663,3.289506295933821,-0.21786027654348628,3.037808221754972,2.92654305530363,3.2990867160358497,-0.5634469689768348,2.688789318598765
1979-07-01,3.3030688718188275,3.3766481724931316,-0.2689707415157359,2.460328940722775,2.915836194184571,3.293498653561126,-0.5682424115820821,2.344145261222252
1979-10-01,3.2721802565489124,3.3263905355316217,-0.24669353644300235,2.1358366816596117,2.9085489633816177,3.2901581780988067,-0.5719958686339004,1.831624455581391
1980-01-01,3.3920729744220006,3.3149852508169975,-0.11473556133231577,1.9480178949586389,2.90365610507778,3.285832465920591,-0.5723127052537667,1.0290598806110438
1980-04-01,2.9166534300598133,2.9144817434929573,-0.16647626195384396,0.7017211424515608,2.9248767424233035,3.3040269432504483,-0.5703393777984478,-0.7023674701732716
1980-07-01,2.9662153877521193,2.964286102718936,-0.1696006177250414,-0.3728813419883181,2.941615438524372,3.320451376294554,-0.5709755228010611,-1.5726141884953222
1980-10-01,3.3925963461866373,3.2492420913760403,-0.044664769216959596,-0.2669890988361203,2.9379889685294884,3.320674160032192,-0.57483766802635,-1.289772776749146
1981-01-01,3.6142488190993523,3.4768735742450163,-0.06381578915073674,-0.18629160361808772,2.92120364357177,3.308184696370645,-0.5784108202407622,-0.9496346492524026
1981-04-01,3.2386780228830374,3.2440947367407897,-0.19313788362649176,-1.036564714666497,2.9188625070274643,3.3091515330038774,-0.5817747399052233,-1.7406403176840968
1981-07-01,3.4918905844181256,3.493778858521247,-0.20405754086559913,-1.784835073786212,2.9024435607911467,3.2961482226641103,-0.5844379327241402,-2.250220046989398
1981-10-01,3.1942960236266655,3.283206971568837,-0.27889536680503785,-2.9755019418063284,2.901979221162958,3.2946794408150706,-0.5833484987045872,-3.7466686816884476
1982-01-01,2.7876940855488512,3.040881815130191,-0.42914988167256546,-4.596905098188472,2.9186242070234893,3.3079125489417267,-0.5807023614125917,-5.375297633041214
1982-04-01,2.8575451700785064,3.1577779436164306,-0.482959178760339,-5.528876017911216,2.930405956153974,3.3156703544648,-0.5771273271144974,-6.134084667358593
1982-07-01,2.8250425180914283,3.016179710905186,-0.3656699452489405,-5.836754625535377,2.9515868787728845,3.330625065895192,-0.5717664778068982,-7.043823025888059
1982-10-01,2.7331906221610995,2.958357440369066,-0.39635365594442185,-6.356978073425466,2.9771342160451586,3.3497969808021164,-0.5665004479177531,-7.581053294392632
1983-01-01,2.8413469212665907,3.0594962159884114,-0.3951885784590725,-6.232535619946134,2.995801551280217,3.3643064066820916,-0.5631821337717783,-7.2507915372654
1983-04-01,2.8701872478730692,3.276743915623778,-0.596167098638271,-6.112050468000689,3.002288794656559,3.369139792984429,-0.5618079630214633,-6.279487562642885
1983-07-01,3.190743597417714,3.325330708084478,-0.3270090406800265,-4.628439827005423,3.0022140166328812,3.369261401103865,-0.5620113860794287,-5.312327676838322
1983-10-01,3.1298073739658374,3.4634912170365637,-0.5341005002609107,-4.4192426008780785,2.9941438026213976,3.3633956983052626,-0.5638764754565672,-4.329230697787466
1984-01-01,3.263372375041121,3.5402394830915442,-0.4817248421667507,-3.584597393586023,2.97952545387943,3.3525151484096236,-0.5669846658235245,-3.444796642526285
1984-04-01,3.4045873552759103,3.5932036977160626,-0.39653887741219884,-2.8221534384357483,2.9601028399505562,3.337360001037264,-0.5703751721727619,-2.8028395311152963
1984-07-01,3.3056382719333857,3.548286447776168,-0.4479715516084049,-2.663969967436401,2.9430600330880923,3.3242994649107036,-0.5736016884321643,-2.5654137800617036
1984-10-01,3.2096970717412003,3.5340740573971696,-0.5288779543207945,-2.8300931768841338,2.926473213583974,3.3120047147727276,-0.5771823159122926,-2.5095537443725107
1985-01-01,3.508451720322525,3.5201112745252505,-0.21535255943039866,-2.071879221728409,2.906789732817497,3.2972689537691604,-0.5812773434705961,-2.482000321002147
1985-04-01,3.3930270730985854,3.5263717521006614,-0.3373999499060432,-2.341950445551902,2.8860195114943776,3.2823578521703665,-0.5862736248187903,-2.3781688950242597
1985-07-01,3.555431536273026,3.609735822634329,-0.2631834610372617,-1.9316128187176673,2.858391495532607,3.2613373614121484,-0.591664788776922,-2.0165196531714855
1985-10-01,3.342805117834477,3.5542208832331337,-0.4170825402497874,-2.147495087512766,2.8343647541204313,3.2434894745989107,-0.5968108664496694,-1.920722881865231
1986-01-01,3.4031328898984765,3.540468607634638,-0.3422067102591459,-1.9004050091238014,2.8097840519824806,3.224817799836217,-0.6016394479956797,-1.8726016638470355
1986-04-01,3.1960246086032233,3.467909191090534,-0.4725568879629861,-2.267825136843726,2.7896855152574904,3.2102225203612518,-0.606298142075242,-2.0005805118041735
1986-07-01,3.211542711208293,3.4856374848692715,-0.475792935751893,-2.2673340049549324,2.7679056624706146,3.193863262479367,-0.6107721003141222,-1.9678153245084786
1986-10-01,3.174250599497563,3.396708043942582,-0.41900965981354804,-2.1010877472677976,2.7503269558635868,3.181147448121667,-0.6148991855850798,-2.0400875083965957
1987-01-01,3.0352367981173414,3.3821633548860377,-0.5426371364067106,-2.3845085055222626,2.733509284474493,3.1695504615967165,-0.6194488050048013,-2.0012199861365616
1987-04-01,3.148922554108504,3.3952044827102505,-0.44274713964510787,-2.023734360340427,2.71385439994141,3.155859105867659,-0.6246200766394934,-1.8021372168323069
1987-07-01,3.1323581478021554,3.369061432666587,-0.4316557151989129,-1.8722718869317987,2.6936674274898396,3.1428757627095703,-0.6310724182663294,-1.5979176259189671
1987-10-01,3.3336554999968637,3.499356082135378,-0.3681925777439725,-1.4671358462152284,2.663881055392414,3.121420979650857,-0.6381625155177324,-1.1374821676577085
1988-01-01,3.199856537744581,3.38431838459913,-0.3802971283682659,-1.3408191694929883,2.639572266658545,3.1053792567118172,-0.6455013189652519,-1.0657114810850317
1988-04-01,3.3959461753043745,3.440129250326273,-0.2432478802857848,-0.8677209096227898,2.6094555249135176,3.084305766203658,-0.6533251420995743,-0.8002760046377944
1988-07-01,3.3599563947992377,3.34804277422412,-0.1818225545418133,-0.6198374017653805,2.5823908822035118,3.066805491250922,-0.6618768476653872,-0.7262137102173938
1988-10-01,3.4548630263345066,3.433267123975024,-0.17707182251979955,-0.5010115045322436,2.547922950048079,3.043572236477005,-0.6717671211013888,-0.41573723175906707
1989-01-01,3.4838586029186565,3.444490086219507,-0.15994863052188663,-0.36534326910566506,2.5105268222513883,3.0183442426672586,-0.6824754245675879,-0.22693889208960627
1989-04-01,3.386480280880492,3.4475437828251057,-0.260557352852022,-0.6694059196921671,2.4714812408216758,2.992380986796212,-0.6940553732973904,-0.20487502719277018
1989-07-01,3.3083965231220733,3.473990157049535,-0.3666178175496717,-1.109736555259019,2.4296920278207077,2.9643916073720313,-0.7062355873892404,-0.29334124555202834
1989-10-01,3.265821724277414,3.3898247190107287,-0.32015690305073613,-1.3221079097556867,2.3899224418821126,2.9393817532239703,-0.7195481114200108,-0.5840474339161119
1990-01-01,3.4905230104891887,3.479449414707527,-0.19026649052428346,-1.2354083248598045,2.341763695550779,2.9071019024445026,-0.7335591172090858,-0.6130859702346925
1990-04-01,3.448842491004598,3.395434763697115,-0.143070809060734,-1.283247037387241,2.297600422106319,2.8774201607362073,-0.7463231000675464,-0.9098160295177422
1990-07-01,3.3329368139740425,3.2715426090903743,-0.127915249791419,-1.489537938115859,2.2616475333255655,2.85286239664239,-0.7562971774125584,-1.45172339867338
1990-10-01,2.896170462498799,3.0041155683443024,-0.28177976061783505,-2.326578020587931,2.2439492243517427,2.8430099955031576,-0.7635729711114725,-2.396805142848848
1991-01-01,2.6657825110869067,2.8588889851022925,-0.35853751967638336,-3.0474783730502395,2.235353652712214,2.841340786301119,-0.7704027439209082,-3.1242166509731533
1991-04-01,2.74622434195226,2.914684183706537,-0.33711950457951584,-3.1923965113223858,2.2233043681323172,2.8363069016845808,-0.7771268556250199,-3.2637368355583476
1991-07-01,2.7711121545467674,2.839396275420125,-0.2325872111075123,-2.8902934426994307,2.2156251295259652,2.8344231664077277,-0.7828133556675001,-3.3540338359601947
1991-10-01,2.640208706038536,2.745413558394355,-0.26406958551047394,-2.8950483695490448,2.213816039239381,2.8379223855859363,-0.7883241492058835,-3.409042252554741
1992-01-01,2.6894191594281223,2.8056585817402895,-0.2785902639725825,-2.684414427094225,2.208464876747012,2.8383343267794796,-0.7941110900756647,-3.091644101322345
1992-04-01,2.6803489161677296,2.7979615191815768,-0.2795180502870577,-2.275050908125536,2.2039873844373044,2.8391807760920362,-0.7994840119121331,-2.725540077791038
1992-07-01,2.5574394061806736,2.7765384424483157,-0.37976482645597553,-2.0813494655203613,2.2023633909924283,2.841959742395858,-0.8040477779404358,-2.393565273416243
1992-10-01,2.5818111284598464,2.7507087935099235,-0.32806880964174606,-1.5287151332457825,2.203944205953125,2.8458720084237448,-0.8066056142444329,-2.13743054925078
1993-01-01,2.411392026257077,2.568189661702301,-0.3054072188900922,-1.2011716204275444,2.218590916534554,2.859945262810667,-0.8068465139767267,-2.2414297361473245
1993-04-01,2.3817509705704523,2.5045460441694063,-0.26772188718008183,-0.9122663254506733,2.2389889243984995,2.877947770604141,-0.8054927380530525,-2.2535005184884085
1993-07-01,2.222104951704241,2.431871770508836,-0.3504882990737362,-0.8928281768743318,2.2658309402168957,2.9014925050812987,-0.8035578845866508,-2.2097398297509017
1993-10-01,2.2848266457240496,2.5226977018262575,-0.38384822446181843,-0.6123175235518374,2.2889686759110512,2.9213671781431985,-0.8014448798838678,-1.8129828544311977
1994-01-01,2.2267144160443526,2.512157479505455,-0.4308103165672294,-0.31654656096816325,2.314511468736841,2.9431581360597656,-0.7989539896887905,-1.4904778471073996
1994-04-01,2.3845762729284123,2.574613099588459,-0.3390181055613612,0.29298553695025475,2.3375589664802585,2.961856897876655,-0.7956872669974921,-1.1159650058646093
1994-07-01,2.2568923727600727,2.5141874536532733,-0.40277979947199477,0.3830605094439079,2.3664074463465026,2.9852780900191744,-0.7916152583094191,-1.0501002194991997
1994-10-01,2.290775136816737,2.6000726171931086,-0.459751987038998,0.4102515769100137,2.3927663720668497,3.005401979121213,-0.7865447006317985,-0.9205386953835841
1995-01-01,2.208258157427791,2.53140791083408,-0.46963094238076014,0.3999063530135345,2.4258551338091667,3.030366713371003,-0.7798652700134814,-1.1424730818829403
1995-04-01,2.1602578725493546,2.4978723172484902,-0.48215507972323074,0.1904062189829574,2.4628477479476887,3.0585134003823367,-0.7726480650536949,-1.4512975400195955
1995-07-01,2.204314816559647,2.5877611238176943,-0.5331884031788238,-0.07679028256063702,2.4964587353892362,3.0833660266081377,-0.7653278135250967,-1.5703013938980348
1995-10-01,2.261011737439932,2.613602504997837,-0.5038281879674014,-0.1079560993900941,2.529709730631746,3.1077814593829656,-0.7579050623261461,-1.697198400773118
1996-01-01,2.263475832891467,2.660213557751521,-0.5506723172257139,-0.3058813946460077,2.560789243700917,3.1311497101907975,-0.7515460156235625,-1.7166623031358768
1996-04-01,2.505343862013642,2.85831279021229,-0.5183666320532114,-0.13385784557181069,2.5803237694853056,3.1443480983260046,-0.7459736093265336,-1.3915175844077794
1996-07-01,2.520469504261762,2.8729994552109863,-0.5187775060434365,-0.021051851078254913,2.59970854944914,3.1573122178229007,-0.7403031241394405,-1.3051315883096777
1996-10-01,2.6536053567040545,2.9266665202897055,-0.44241419032979223,0.19428798012552306,2.615984785548438,3.167298435313219,-0.7345909630164387,-1.2400724329493187
1997-01-01,2.5717824571870787,2.9223777518823026,-0.5197001497034456,-0.01432933478099585,2.6325853810580644,3.1785010249996395,-0.7298412006666916,-1.2506570841729854
1997-04-01,2.849050605314639,3.100043345534208,-0.430378303953794,0.28220273160377474,2.637132785203759,3.179644627465424,-0.7265035741173029,-0.890542482623573
1997-07-01,2.8233924276691527,3.1828581826085767,-0.5436434407759234,0.17834425072351223,2.63717170916009,3.1768602180835868,-0.7235191195330888,-0.6522130364588747
1997-10-01,2.833446411260174,3.191158359224489,-0.5423699276855711,0.19847199401692706,2.636019112219432,3.173355276177508,-0.7209639593455576,-0.609246793600505
1998-01-01,2.8962232109134582,3.2500189711442404,-0.5418597387959493,0.14022451947175796,2.630235932850277,3.166276061764703,-0.7192582820076905,-0.5564801222144524
1998-04-01,2.9725645165743657,3.2885361557375914,-0.5062644339421041,0.14276170037385327,2.6200384035145676,3.1563616331140905,-0.7189676793040413,-0.49680883140285914
1998-07-01,3.159289763154284,3.3849431947502517,-0.4215248680625975,0.2974795237538501,2.600780374374126,3.139904285383839,-0.7208160480298252,-0.2741486842556924
1998-10-01,3.3379338809752426,3.5354941703872105,-0.40214343362754823,0.41700715248066444,2.569999350457416,3.1139227863798506,-0.724112140465641,0.07450765119267544
1999-01-01,3.313987451969728,3.5413967982209953,-0.43233404898828,0.3881066610252901,2.53681034887573,3.0863414509814286,-0.7281237988362674,0.1857761678256793
1999-04-01,3.3574969994336468,3.5344595684035895,-0.3814858454225968,0.4555462366137135,2.5004634068781715,3.0572945416034067,-0.7337430174694389,0.26933654388437844
1999-07-01,3.4425762923150356,3.6309508450129773,-0.39848134528915063,0.43235620356972504,2.454472820510196,3.021397683547112,-0.7417595560773069,0.5824678374748373
1999-10-01,3.6311944768708786,3.7567468117577203,-0.3429383742158438,0.6951458851275447,2.3973353231914256,2.9761059325027377,-0.7509844724509505,0.9829145331202653
2000-01-01,3.53049925005004,3.634429515328643,-0.3142383528731607,0.7097721435899302,2.3430061199335084,2.9350574015302566,-0.7618898508942639,0.9668521658633153
2000-04-01,3.654841043979155,3.8448224092625973,-0.4124639432567832,0.5014136822962882,2.2733391528743345,2.8806401255459546,-0.7739906589887133,1.330990788472377
2000-07-01,3.5203265252918383,3.676181406829771,-0.36857896328453627,0.4654001421170051,2.2104257733212225,2.8324285700942493,-0.7859026972422329,1.0660358047342697
2000-10-01,3.5311439707696852,3.670838768334856,-0.35210972485442826,0.19451052246495237,2.1452667330396116,2.7817520388905086,-0.7974527834134447,0.7828493844089053
2001-01-01,3.4085682287521446,3.4814152883066316,-0.2743009021226837,-0.0762452661019779,2.0881784189473502,2.738401076321943,-0.8086816097353928,0.16939968978954312
2001-04-01,3.389999560735444,3.512002540809936,-0.32522676935691425,-0.5496131067451415,2.027785904375319,2.691243726374287,-0.8191879906423538,-0.16690818487393244
2001-07-01,3.0927848273444165,3.301078766624317,-0.39931251853139144,-1.0284486197500655,1.9788452109629824,2.6537838820266417,-0.8285012070172058,-0.7506997367383974
2001-10-01,3.118400341496324,3.2158592366738232,-0.28354620356680776,-0.9975149634780109,1.9318835239093815,2.618269898392972,-0.8378938759539094,-1.0194400707578097
2002-01-01,3.0833727589144213,3.21548697662247,-0.3181799850826922,-1.0283107601480879,1.8833620943087794,2.581011327504201,-0.8470007487655935,-0.9637211338593943
2002-04-01,3.0988510162342955,3.115760674782667,-0.19720471342622597,-0.5665059722903152,1.8389422868363285,2.546404619412474,-0.8548113136175786,-0.9306153090215048
2002-07-01,2.9671316024474574,2.9944219714892055,-0.20056409896799057,-0.4095348670723524,1.8013802138318364,2.5165790230479437,-0.8608219171579699,-1.0029109545389474
2002-10-01,2.7142092649114202,2.84440574170078,-0.29478944230350285,-0.5383188313894607,1.7727808381652765,2.494022603451003,-0.8655596346892145,-1.1668662460272117
2003-01-01,2.5797023196543365,2.783297427157248,-0.36465200973296136,-0.57757642682202,1.746964098875384,2.4740358447594533,-0.8702330714668816,-1.1178541746302244
2003-04-01,2.5541340436983626,2.7694740299271383,-0.37559699064177815,-0.3499222014335146,1.7197233687479039,2.4537782141012103,-0.8760439529731721,-0.7925337516162472
2003-07-01,2.7584620466479244,2.873175774097025,-0.2809714853241266,0.3159839925115193,1.6835549722051892,2.4259250820906098,-0.8827474820453021,-0.14348594122554914
2003-10-01,2.7656925231993927,2.8595680763649254,-0.2593458947831979,0.8499920445751741,1.6468895664114926,2.3970587028247605,-0.8888761410523113,0.30479465178427745
2004-01-01,2.682403966676577,2.7521856493137085,-0.22903828623094585,1.2280515993687686,1.615189763285931,2.372322433770769,-0.8944082985028663,0.47340220709827463
2004-04-01,2.651040710790154,2.7197055135820603,-0.22604192703367254,1.460765005972803,1.5836612861716732,2.3479370822135865,-0.900140353455963,0.6867235362944939
